2018-12-02 16:19:34 PM - main - 【INFO】 -logger:  测试通过
2018-12-03 10:18:54 AM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：False >
2018-12-03 10:18:54 AM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-03 10:18:54 AM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-03 10:18:56 AM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-03 10:18:57 AM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-03 10:18:57 AM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-03 10:18:58 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-03 10:18:58 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:admin >
2018-12-03 10:18:58 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-03 10:18:58 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123456 >
2018-12-03 10:18:58 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-03 10:18:58 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-03 10:18:58 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-03 10:18:59 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-03 10:18:59 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->div#userMenu>a
2018-12-03 10:18:59 AM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：True >
2018-12-03 10:18:59 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->div#userMenu>a
2018-12-03 10:18:59 AM - test_login - 【INFO】 -logger:  ***********正常登录用例验证成功***********测试通过！
2018-12-03 10:18:59 AM - test_login - 【INFO】 -logger:  ***********正常登录用例验证成功***********测试通过！
2018-12-03 10:19:00 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-03 10:19:00 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:  >
2018-12-03 10:19:00 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-03 10:19:00 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123456 >
2018-12-03 10:19:00 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-03 10:19:00 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-03 10:19:00 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-03 10:19:01 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-03 10:19:01 AM - LoginPageOperation - 【DEBUG】 -logger:  < 登录页面弹框文本信息:登录失败，请检查您的用户名或密码是否填写正确。 >
2018-12-03 10:19:01 AM - test_login - 【INFO】 -logger:  ***********空用户名登录验证成功***********测试通过
2018-12-03 10:19:01 AM - test_login - 【INFO】 -logger:  ***********空用户名登录验证成功***********测试通过
2018-12-03 10:19:01 AM - LoginPageOperation - 【DEBUG】 -logger:  < 关闭登录页面弹框 >
2018-12-03 10:37:14 AM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-03 10:37:15 AM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-03 10:37:15 AM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-03 10:37:17 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-03 10:37:17 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:admin >
2018-12-03 10:37:17 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-03 10:37:17 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123456 >
2018-12-03 10:37:17 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-03 10:37:17 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-03 10:37:17 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-03 10:37:17 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-03 10:37:18 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->div#userMenu>a
2018-12-03 10:37:18 AM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：True >
2018-12-03 10:37:18 AM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-03 10:37:18 AM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-03 10:37:20 AM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-03 10:37:22 AM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-03 10:37:22 AM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-03 10:37:23 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-03 10:37:24 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:admin1 >
2018-12-03 10:37:24 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-03 10:37:24 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123457 >
2018-12-03 10:37:24 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-03 10:37:24 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-03 10:37:24 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-03 10:37:24 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-03 10:37:24 AM - base - 【ERROR】 -logger:  element not Found ! Reason:Alert Text: NoneMessage: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}  (Session info: headless chrome=68.0.3440.75)  (Driver info: chromedriver=2.41.578737 (49da6702b16031c40d63e5618de03a32ff6c197e),platform=Windows NT 10.0.17134 x86_64)
2018-12-03 10:37:24 AM - base - 【ERROR】 -logger:  屏幕截图失败！Reason:Alert Text: None
Message: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}
  (Session info: headless chrome=68.0.3440.75)
  (Driver info: chromedriver=2.41.578737 (49da6702b16031c40d63e5618de03a32ff6c197e),platform=Windows NT 10.0.17134 x86_64)

2018-12-03 10:37:24 AM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：False >
2018-12-03 10:37:24 AM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-03 10:37:24 AM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-03 10:37:26 AM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-03 10:37:28 AM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-03 10:37:28 AM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-03 10:37:29 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-03 10:37:29 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:admin2 >
2018-12-03 10:37:29 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-03 10:37:30 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123458 >
2018-12-03 10:37:30 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-03 10:37:30 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-03 10:37:30 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-03 10:37:30 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-03 10:37:30 AM - base - 【ERROR】 -logger:  element not Found ! Reason:Alert Text: NoneMessage: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}  (Session info: headless chrome=68.0.3440.75)  (Driver info: chromedriver=2.41.578737 (49da6702b16031c40d63e5618de03a32ff6c197e),platform=Windows NT 10.0.17134 x86_64)
2018-12-03 10:37:30 AM - base - 【ERROR】 -logger:  屏幕截图失败！Reason:Alert Text: None
Message: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}
  (Session info: headless chrome=68.0.3440.75)
  (Driver info: chromedriver=2.41.578737 (49da6702b16031c40d63e5618de03a32ff6c197e),platform=Windows NT 10.0.17134 x86_64)

2018-12-03 10:37:30 AM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：False >
2018-12-03 10:37:30 AM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-03 10:37:30 AM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-03 10:37:32 AM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-03 10:37:34 AM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-03 10:37:34 AM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-03 10:37:35 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-03 10:37:35 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:admin3 >
2018-12-03 10:37:36 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-03 10:37:36 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123459 >
2018-12-03 10:37:36 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-03 10:37:36 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-03 10:37:36 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-03 10:37:36 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-03 10:37:36 AM - base - 【ERROR】 -logger:  element not Found ! Reason:Alert Text: NoneMessage: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}  (Session info: headless chrome=68.0.3440.75)  (Driver info: chromedriver=2.41.578737 (49da6702b16031c40d63e5618de03a32ff6c197e),platform=Windows NT 10.0.17134 x86_64)
2018-12-03 10:37:36 AM - base - 【ERROR】 -logger:  屏幕截图失败！Reason:Alert Text: None
Message: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}
  (Session info: headless chrome=68.0.3440.75)
  (Driver info: chromedriver=2.41.578737 (49da6702b16031c40d63e5618de03a32ff6c197e),platform=Windows NT 10.0.17134 x86_64)

2018-12-03 10:37:36 AM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：False >
2018-12-03 10:37:36 AM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-03 10:37:36 AM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-03 10:37:38 AM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-03 10:37:40 AM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-03 10:37:40 AM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-03 10:37:41 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-03 10:37:41 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:admin4 >
2018-12-03 10:37:41 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-03 10:37:42 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123460 >
2018-12-03 10:37:42 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-03 10:37:42 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-03 10:37:42 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-03 10:37:42 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-03 10:37:42 AM - base - 【ERROR】 -logger:  element not Found ! Reason:Alert Text: NoneMessage: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}  (Session info: headless chrome=68.0.3440.75)  (Driver info: chromedriver=2.41.578737 (49da6702b16031c40d63e5618de03a32ff6c197e),platform=Windows NT 10.0.17134 x86_64)
2018-12-03 10:37:42 AM - base - 【ERROR】 -logger:  屏幕截图失败！Reason:Alert Text: None
Message: unexpected alert open: {Alert text : 登录失败，请检查您的用户名或密码是否填写正确。}
  (Session info: headless chrome=68.0.3440.75)
  (Driver info: chromedriver=2.41.578737 (49da6702b16031c40d63e5618de03a32ff6c197e),platform=Windows NT 10.0.17134 x86_64)

2018-12-03 10:37:42 AM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：False >
2018-12-03 10:37:42 AM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-03 10:37:42 AM - test_login - 【INFO】 -logger:  ***********登录断言成功***********测试通过！
2018-12-03 10:37:44 AM - browserUtil - 【DEBUG】 -logger:  Starting Chrome browser
2018-12-03 10:37:46 AM - browserUtil - 【DEBUG】 -logger:  Maximize the current window
2018-12-03 10:37:46 AM - browserUtil - 【DEBUG】 -logger:  Set imlipcitly wait 10 second.
2018-12-03 10:37:47 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#account
2018-12-03 10:37:47 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录用户名:admin >
2018-12-03 10:37:47 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->[name='password']
2018-12-03 10:37:47 AM - LoginPageOperation - 【DEBUG】 -logger:  < 输入登录密码:123456 >
2018-12-03 10:37:47 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->input#keepLoginon
2018-12-03 10:37:47 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击保持登录按钮 >
2018-12-03 10:37:47 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->#submit
2018-12-03 10:37:48 AM - LoginPageOperation - 【DEBUG】 -logger:  < 点击登录按钮 >
2018-12-03 10:37:48 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->div#userMenu>a
2018-12-03 10:37:48 AM - LoginPageOperation - 【DEBUG】 -logger:  < 登录断言结果：True >
2018-12-03 10:37:48 AM - base - 【INFO】 -logger:  正在定位元素信息：定位方式->css selector, value值->div#userMenu>a
2018-12-03 10:37:48 AM - test_login - 【INFO】 -logger:  ***********正常登录用例验证成功***********测试通过！
2018-12-03 10:37:48 AM - test_login - 【INFO】 -logger:  ***********正常登录用例验证成功***********测试通过！
